,id,artist,title,label,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts
930,931,Mero feat. Brrado,Träume werden wahr,Groove Attack,2019,3,12,4,0,4,0
931,932,Mero,Wie Buffon,Groove Attack,2019,3,12,3,0,3,0
932,933,Kontra K,Kampfgeist 4,BMG,2019,3,12,5,0,5,0
933,934,Mero,Hops,Groove Attack,2019,3,12,3,0,3,0
934,935,Mero,Gib ihn,Groove Attack,2019,3,12,2,0,2,0
935,936,Mero,Mill'n,Groove Attack,2019,3,12,2,0,2,0
936,937,Mero,Auf dem Weg,Groove Attack,2019,3,12,2,0,2,0
937,938,Mero,Enes Meral,Groove Attack,2019,3,12,2,0,2,0
938,939,Mero,Intro [Ya hero ya mero],Groove Attack,2019,3,12,1,0,1,0
939,940,Lena,Don't Lie To Me,Universal Domestic Polydor,2019,3,12,16,0,16,0
940,941,Mathea,2x,Earcandy Recordings,2019,3,12,13,0,13,0
941,942,Marshmello feat. Chvrches,Here With Me,MARSHMELLO,2019,3,12,12,0,12,0
942,943,DJ Herzbeat feat. Sarah,Weekend,Universal Domestic Polydor,2019,3,12,2,0,2,0
943,944,Mert & Burry Soprano,XXLARGE,Husla Music,2019,3,12,1,0,1,0
944,945,Kianush,Rollin,Life Is Pain,2019,3,12,1,0,1,0
945,946,Rooz x Olexesh,Karte brennt,Universal Domestic Urban,2019,3,12,1,0,1,0
946,947,Capital Bra,Cherry Lady,Universal Domestic Urban,2019,3,13,22,0,22,0
947,948,Eno,Blackberry Sky,Alles Oder Nix Records,2019,3,13,13,0,13,0
948,949,Luciano x Samra,Ya salame,Universal Domestic Urban,2019,3,13,7,0,7,0
949,950,Fero47,Puerto Rico,SME - Epic Domestic,2019,3,13,9,0,9,0
950,951,Shindy,Affalterbach,SME - Friends With Money,2019,3,13,18,0,18,0
951,952,Juju [DE],Hardcore High,Jinx Music,2019,3,13,7,0,7,0
952,953,Nimo & Capo,Dunkel,Universal Domestic Urban,2019,3,13,3,0,3,0
953,954,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment,2019,3,13,4,0,4,0
954,955,Wincent Weiss,Kaum erwarten,Universal Domestic Vertigo,2019,3,13,3,0,3,0
955,956,"Alan Walker, Sabrina Carpenter & Farruko",On My Way,SME - Mer Recordings,2019,3,13,1,0,1,0
956,957,Ozuna,Baila baila baila,VP Records,2019,3,13,1,0,1,0
957,958,Tom Walker,Just You And I,SME - RCA International,2019,3,13,3,0,3,0
958,959,Rammstein,Deutschland,Rammstein,2019,4,14,22,0,22,0
959,960,Fero47,Puerto Rico,SME - Epic,2019,4,14,8,0,8,0
960,961,Bausa,Mary,Warner Music Germany,2019,4,14,37,0,32,5
961,962,Billie Eilish,Bad Guy,Universal,2019,4,14,65,0,39,26
962,963,LX & Maxwell,Super Lemon Haze,187 Strassenbande,2019,4,14,3,0,3,0
963,964,Kay One,Bentley,Embassy of Music,2019,4,14,2,0,2,0
964,965,Kalim feat. Nimo,Bis um 3,Universal Domestic Urban,2019,4,14,4,0,4,0
965,966,Milonair feat. Haftbefehl & Joker Bra,Glitza,Chapter One,2019,4,14,1,0,1,0
966,967,Lil Nas X,Old Town Road,SME - Columbia,2019,4,14,53,0,39,14
967,968,Billie Eilish,All The Good Girls Go To Hell,Universal,2019,4,14,2,0,2,0
968,969,Fler feat. Farid Bang,Respektlose Jungs,Universal Domestic Urban,2019,4,14,1,0,1,0
969,970,Billie Eilish,When The Party's Over,Interscope,2019,4,14,4,0,4,0
970,971,Billie Eilish,Xanny,Universal,2019,4,14,1,0,1,0
971,972,Billie Eilish,You Should See Me In A Crown,Darkroom,2019,4,14,1,0,1,0
972,973,Billie Eilish,My Strange Addiction,Universal,2019,4,14,1,0,1,0
973,974,Soolking & Veysel,Dalida (Remix),Capitol,2019,4,14,1,0,1,0
974,975,Billie Eilish,Ilomilo,Universal,2019,4,14,1,0,1,0
975,976,Giant Rooks,Wild Stare,IRRSINN Tonträger,2019,4,14,2,0,2,0
976,977,Nura,Radio,Jinx Music,2019,4,14,1,0,1,0
977,978,Samra,Harami,Universal Domestic Urban,2019,4,15,11,0,11,0
978,979,Dardan,Coco Mama,Universal Domestic Urban,2019,4,15,21,0,21,0
979,980,Shirin David,ICE,Shirin David Music,2019,4,15,5,0,5,0
980,981,Lil Nas X,Old Town Road,SME - Lil Nas X,2019,4,15,52,0,38,14
981,982,Calvin Harris & Rag'n'Bone Man,Giant,Columbia,2019,4,15,13,0,13,0
982,983,Sarah Connor,Vincent,Universal Domestic Polydor,2019,4,15,48,0,38,10
983,984,Lady Gaga & Bradley Cooper,Shallow,SME - Interscope,2019,4,15,30,0,29,1
984,985,Nash,Klassik,KMN Gang,2019,4,15,2,0,2,0
985,986,Blackpink,Kill This Love,YG Entertainment,2019,4,15,3,0,3,0
986,987,Kianush feat. Jamule,Selfie,Life Is Pain,2019,4,15,1,0,1,0
987,988,Samra,Shoote ma Shoote,Universal Domestic Urban,2019,4,15,8,0,8,0
988,989,Dennis Lloyd,Never Go Back,SME - Arista,2019,4,15,21,0,21,0
989,990,Ariana Grande & Victoria Monét,Monopoly,Republic Records,2019,4,15,1,0,1,0
990,991,Capital Bra feat. Summer Cem & KC Rebell,Rolex,Universal Domestic Urban,2019,4,16,17,0,17,0
991,992,Kontra K feat. Veysel,Blei,BMG,2019,4,16,13,0,13,0
992,993,Capital Bra feat. Nimo,Bye Bye,Universal Domestic Urban,2019,4,16,9,0,9,0
993,994,Avicii feat. Aloe Blacc,SOS,Universal,2019,4,16,22,0,22,0
994,995,Capital Bra,Cabriolet,Universal Domestic Urban,2019,4,16,2,0,2,0
995,996,Capital Bra,Steh auf,Universal Domestic Urban,2019,4,16,3,0,3,0
996,997,Capital Bra feat. Samra,Click Click,Universal Domestic Urban,2019,4,16,3,0,3,0
997,998,Capital Bra feat. Nash,Van der Vaart,Universal Domestic Urban,2019,4,16,3,0,3,0
998,999,Capital Bra,Schon ok,Universal Domestic Urban,2019,4,16,2,0,2,0
999,1000,Capital Bra,Sollte so sein,Universal Domestic Urban,2019,4,16,2,0,2,0
1000,1001,Capital Bra,Mexican Mafia,Universal Domestic Urban,2019,4,16,1,0,1,0
1001,1002,Capital Bra,Leg,Universal Domestic Urban,2019,4,16,1,0,1,0
1002,1003,Capital Bra,Kalt,Universal Domestic Urban,2019,4,16,2,0,2,0
1003,1004,BTS feat. Halsey,Boy With Luv,BigHit Entertainment,2019,4,16,4,0,4,0
1004,1005,Capital Bra,Schwarze Locken,Universal Domestic Urban,2019,4,16,1,0,1,0
1005,1006,Capital Bra,Blech,Universal Domestic Urban,2019,4,16,1,0,1,0
1006,1007,Capital Bra,Für uns,Universal Domestic Urban,2019,4,16,1,0,1,0
1007,1008,Juju [DE],Bling Bling,Jinx Music,2019,4,16,1,0,1,0
1008,1009,Kitschkrieg feat. Gringo,"Aua, Oh Oh, Gringo ist sauer",Soulforce/BMG,2019,4,16,1,0,1,0
1009,1010,Azad,Dieser Weg,Bozz Music,2019,4,16,1,0,1,0
1010,1011,Seeed,Ticket,BMG,2019,4,16,8,0,8,0
1011,1012,KC Rebell,Quarterback,Rebell Army,2019,4,17,8,0,8,0
1012,1013,Luciano [DE],Millies,Universal Domestic Urban,2019,4,17,5,0,5,0
1013,1014,Xavier Naidoo,Ich danke allen Menschen,SME - Naidoo Records,2019,4,17,2,0,2,0
1014,1015,Eno feat. Noah,Plaza,Alles Oder Nix Records,2019,4,17,3,0,3,0
1015,1016,Bausa feat. Summer Cem,Guadalajara,Warner Music Germany,2019,4,17,2,0,2,0
1016,1017,KC Rebell feat. RAF Camora & Kontra K,In der Nacht,Rebell Army,2019,4,17,1,0,1,0
1017,1018,Kygo and Rita Ora,Carry On,SME - RCA International,2019,4,17,12,0,12,0
1018,1019,Matt Simons,Open Up,Pias,2019,4,17,10,0,10,0
1019,1020,Fero47,Jaja,Epic Domestic,2019,4,17,2,0,2,0
1020,1021,KC Rebell feat. Ufo361,Kolibri,Rebell Army,2019,4,17,1,0,1,0
1021,1022,Dominic Fike,3 Nights,SME - Columbia,2019,4,17,22,0,22,0
1022,1023,KC Rebell feat. Veysel,Für mich da,Rebell Army,2019,4,17,1,0,1,0
1023,1024,Ufo361 feat. RIN,Next,Stay High,2019,5,18,8,0,8,0
1024,1025,Rammstein,Radio,Rammstein,2019,5,18,7,0,7,0
1025,1026,LX & Maxwell,Mercy Mercy,187 Strassenbande,2019,5,18,3,0,3,0
1026,1027,Taylor Swift feat. Brendon Urie of Panic! At The Disco,Me!,Taylor Swift Productions,2019,5,18,8,0,8,0
1027,1028,Ardian Bujupi x Fero47,Wie im Traum,SME - Columbia Domestic,2019,5,18,11,0,11,0
1028,1029,Davin Herbrüggen,The River,Electrola,2019,5,18,1,0,1,0
1029,1030,Jigzaw feat. Nimo,Wer,Alpha Empire,2019,5,18,2,0,2,0
1030,1031,Samra,Mosaik,Universal Domestic Urban,2019,5,18,3,0,3,0
1031,1032,Capo,Hadouken,Warner Music Germany,2019,5,18,1,0,1,0
1032,1033,LX & Maxwell feat. Bonez MC,Lifestyle,187 Strassenbande,2019,5,18,1,0,1,0
1033,1034,Marshmello feat. Tyga & Chris Brown,Light It Up,Astralwerk,2019,5,18,1,0,1,0
1034,1035,Lil Dicky,Earth,Commission Records,2019,5,18,3,0,3,0
1035,1036,Kianush,So jung,Life Is Pain,2019,5,18,1,0,1,0
1036,1037,Martin Garrix feat. Macklemore & Patrick Stump of Fall Out Boy,Summer Days,SME - Epic,2019,5,18,18,0,18,0
1037,1038,Samra,Lambo Gallardo,Universal Domestic Urban,2019,5,18,1,0,1,0
1038,1039,Michael Schulte,Back To The Start,Very Us Records,2019,5,18,19,0,19,0
1039,1040,Juju feat. Henning May,Vermissen,Jinx Music,2019,5,19,58,0,34,24
1040,1041,Pietro Lombardi,Bella Donna,Universal Domestic Polydor,2019,5,19,9,0,9,0
1041,1042,Sero el Mero,Ohne Sinn,Groove Attack,2019,5,19,4,0,4,0
1042,1043,Shawn Mendes,If I Can't Have You,Island,2019,5,19,13,0,13,0
1043,1044,"Samra feat. Capital Bra, Brudi30 & Kalazh44",Ghetto,Universal Domestic Urban,2019,5,19,6,0,6,0
1044,1045,The BossHoss feat. Mimi & Josy,Little Help,Universal Domestic Island,2019,5,19,5,0,5,0
1045,1046,Eno,Souvenir,Alles Oder Nix Records,2019,5,19,3,0,3,0
1046,1047,Logic feat. Eminem,Homicide,Def Jam,2019,5,19,2,0,2,0
1047,1048,Gringo & Nimo,Blue Lagoon,SME - SLS Music,2019,5,19,2,0,2,0
1048,1049,Robin Schulz feat. Harlœ,All This Love,Warner Music Germany,2019,5,19,21,0,21,0
1049,1050,18 Karat,FMFL 3.0,Banger Musik,2019,5,19,1,0,1,0
1050,1051,Lil Dicky,Earth,BMG,2019,5,19,2,0,2,0
1051,1052,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,2019,5,19,42,0,33,9
1052,1053,Miami Yacine,Paul Castellano,KMN Gang,2019,5,19,1,0,1,0
1053,1054,Harris & Ford / Finch Asozial,"Freitag, Samstag",Kontor Records,2019,5,19,2,0,2,0
1054,1055,Eno feat. Xatar,Hamdullah,Alles Oder Nix Records,2019,5,19,1,0,1,0
1055,1056,Eno feat. Luciano,Pilot,Alles Oder Nix Records,2019,5,19,1,0,1,0
1056,1057,Shindy,Nautilus,SME - Friends With Money,2019,5,20,15,0,15,0
1057,1058,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,2019,5,20,40,0,32,8
1058,1059,LX & Maxwell feat. Gzuz & Gallo Nero,Perdono,187 Strassenbande,2019,5,20,4,0,4,0
1059,1060,Sido,Wie Papa,Universal Domestic Urban,2019,5,20,4,0,4,0
1060,1061,SosMula x Bonez MC,1K Shotz,Republic Records,2019,5,20,2,0,2,0
1061,1062,Sero el Mero,Ohne Sinn,Groove Attack TraX,2019,5,20,3,0,3,0
1062,1063,Mero,Wolke 10,Groove Attack TraX,2019,5,20,10,0,10,0
1063,1064,Johannes Oerding,An guten Tagen,SME - Columbia,2019,5,20,8,0,8,0
1064,1065,Apache 207,Brot nach Hause,SME - Two Sides,2019,5,20,17,0,17,0
1065,1066,Majan feat. Cro,1975,Universal Domestic Urban,2019,5,20,2,0,2,0
1066,1067,Marshmello feat. Chvrches,Here With Me,Republic Records,2019,5,20,4,0,4,0
1067,1068,"Avicii feat. Agnes, Vargas & Lagola",Tough Love,Virgin Records,2019,5,20,1,0,1,0
1068,1069,King Khalil feat. Fler,Bundesweit,SME - Team Kuku,2019,5,20,1,0,1,0
1069,1070,Alle Farben feat. James Blunt,Walk Away,B1 Recordings,2019,5,20,1,0,1,0
1070,1071,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,2019,5,21,38,0,31,7
1071,1072,Kontra K,Letzte Träne,BMG,2019,5,21,11,0,11,0
1072,1073,Ufo361 feat. Luciano,Gib Gas,Stay High,2019,5,21,5,0,5,0
1073,1074,Shirin David,Fliegst Du mit,Shirin David Music,2019,5,21,5,0,5,0
1074,1075,Rammstein,Zeig dich,Rammstein,2019,5,21,3,0,3,0
1075,1076,Rammstein,Ausländer,Rammstein,2019,5,21,9,0,9,0
1076,1077,Olexesh,Barrio,Universal Domestic Urban,2019,5,21,13,0,13,0
1077,1078,Rammstein,Puppe,Rammstein,2019,5,21,2,0,2,0
1078,1079,Duncan Laurence,Arcade,Universal,2019,5,21,2,0,2,0
1079,1080,Rammstein,Sex,Rammstein,2019,5,21,2,0,2,0
1080,1081,Dardan,Sorry,Universal Domestic Urban,2019,5,21,2,0,2,0
1081,1082,Mahmood,Soldi,Universal,2019,5,21,3,0,3,0
1082,1083,Rammstein,Was ich liebe,Rammstein,2019,5,21,1,0,1,0
1083,1084,Rammstein,Diamant,Rammstein,2019,5,21,1,0,1,0
1084,1085,Rammstein,Weit weg,Rammstein,2019,5,21,1,0,1,0
1085,1086,18 Karat feat. Gzuz,Immer auf der Strasse,Banger Musik,2019,5,21,1,0,1,0
1086,1087,Rammstein,Tattoo,Rammstein,2019,5,21,1,0,1,0
1087,1088,Rammstein,Hallomann,Rammstein,2019,5,21,1,0,1,0
1088,1089,Luca Hänni,She Got Me,Muve,2019,5,21,1,0,1,0
1089,1090,Johannes Oerding,An guten Tagen,SME - Columbia Domestic,2019,5,21,7,0,7,0
1090,1091,OneRepublic,Rescue Me,Interscope,2019,5,21,24,0,24,0
1091,1092,Dynoro & Gigi D'Agostino,In My Mind,SME - B1 Recordings,2019,5,21,22,0,20,2
1092,1093,Halsey,Nightmare,Capitol,2019,5,21,1,0,1,0
1093,1094,Nico Santos,Unforgettable,Virgin Records,2019,5,21,10,0,10,0
1094,1095,Samra,Marlboro Rot,Universal Domestic Urban,2019,5,22,7,0,7,0
1095,1096,RIN,Vintage,SME - Division,2019,5,22,12,0,10,2
1096,1097,Sido,Das Buch,Universal Domestic Urban,2019,5,22,4,0,4,0
1097,1098,Ed Sheeran feat. Chance The Rapper & PnB Rock,Cross Me,Atlantic,2019,5,22,14,0,14,0
1098,1099,Kontra K,Alles was sie will,BMG,2019,5,22,5,0,5,0
1099,1100,Bausa,Weiss noch nicht wie,Warner Music Germany,2019,5,22,2,0,2,0
1100,1101,Gallo Nero & RAF Camora,Hermès,SME - Andere Liga,2019,5,22,2,0,2,0
1101,1102,Moe Phoenix feat. Eno,3%,Life Is Pain,2019,5,22,3,0,3,0
1102,1103,Gaullin,Moonlight,SME - B1 Recordings,2019,5,22,8,0,8,0
1103,1104,Kontra K,Weine nicht,BMG,2019,5,22,1,0,1,0
1104,1105,Ellie Goulding,Sixteen,Polydor,2019,5,22,6,0,6,0
1105,1106,Young Thug feat. J. Cole & Travis Scott,The London,300 Entertainment,2019,5,22,3,0,3,0
1106,1107,Kontra K,Benzin,BMG,2019,5,22,1,0,1,0
1107,1108,Luciano [DE],La haine,Universal Domestic Urban,2019,6,23,16,0,16,0
1108,1109,Mero,Malediven,Groove Attack TraX,2019,6,23,4,0,4,0
1109,1110,Dardan feat. Mozzik,A Milly,Universal Domestic Urban,2019,6,23,4,0,4,0
1110,1111,Juju [DE],Live Bitch,Jinx Music,2019,6,23,2,0,2,0
1111,1112,Katy Perry,Never Really Over,Capitol,2019,6,23,10,0,10,0
1112,1113,Lil Lano,20 Tausend Euro bar,AnanasSquad,2019,6,23,1,0,1,0
1113,1114,Vize,Glad You Came,Kontor Records,2019,6,23,15,0,15,0
1114,1115,The Chainsmokers feat. Bebe Rexha,Call You Mine,SME - Disruptor Records,2019,6,23,8,0,8,0
1115,1116,18 Karat feat. AK Ausserkontrolle,Mafia,Banger Musik,2019,6,23,1,0,1,0
1116,1117,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,2019,6,23,25,0,24,1
1117,1118,Pedro Capó,Calma,SME - Sony Music,2019,6,23,16,0,16,0
1118,1119,Miley Cyrus,Mother's Daughter,SME - RCA International,2019,6,23,3,0,3,0
1119,1120,Jonas Blue feat. Theresa Rex,What I Like About You,Virgin Records,2019,6,23,4,0,4,0
1120,1121,Farid Bang feat. French Montana & Khaled,Maghreb Gang,Banger Musik,2019,6,24,8,0,8,0
1121,1122,Ufo361,Irina Shayk,Stay High,2019,6,24,6,0,6,0
1122,1123,Fero47,NENENE,SME - Epic,2019,6,24,7,0,7,0
1123,1124,Loredana,Labyrinth,Loredana,2019,6,24,12,0,12,0
1124,1125,KC Rebell feat. Gringo,Badewanne,Rebell Army,2019,6,24,5,0,5,0
1125,1126,Avicii,Heaven,Virgin Records,2019,6,24,3,0,3,0
1126,1127,Veysel,Michel Vaillant,Universal Domestic Urban,2019,6,24,2,0,2,0
1127,1128,Ardian Bujupi,Wallah ich leb,SME - Columbia Domestic,2019,6,24,1,0,1,0
1128,1129,Younotus & Janieck & Senex,Narcotic,SME - B1 Recordings,2019,6,24,25,0,24,1
1129,1130,YG feat. Tyga & Jon Z,Go Loko,Def Jam,2019,6,24,5,0,5,0
1130,1131,Gamper & Dadoni feat. Emily Roberts,Bittersweet Symphony,Big Top Amsterdam,2019,6,24,13,0,13,0
1131,1132,Chris Brown feat. Drake,No Guidance,SME - Chris Brown,2019,6,24,2,0,2,0
1132,1133,"Kalazh44, Capital Bra & Samra feat. Nimo & Luciano",Royal Rumble,Kalazh44,2019,6,25,10,0,10,0
1133,1134,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,2019,6,25,21,0,21,0
1134,1135,Mero,Olabilir,Groove Attack TraX,2019,6,25,5,0,5,0
1135,1136,Juju [DE],Hi Babe,Jinx Music,2019,6,25,17,0,17,0
1136,1137,Sido feat. Yonii & Beka,Melatonin,Universal Domestic Urban,2019,6,25,5,0,5,0
1137,1138,Capo,Alexander Wang,Warner Music Germany,2019,6,25,3,0,3,0
1138,1139,Taylor Swift,You Need To Calm Down,Taylor Swift Productions,2019,6,25,9,0,9,0
1139,1140,Apache 207,Nicht wie du,SME - Two Sides,2019,6,25,2,0,2,0
1140,1141,Juju [DE],Sommer in Berlin,Jinx Music,2019,6,25,1,0,1,0
1141,1142,Juju [DE],Ich müsste lügen,Jinx Music,2019,6,25,1,0,1,0
1142,1143,DJ Snake & J Balvin feat. Tyga,Loco contigo,DJ Snake Music,2019,6,25,28,0,24,4
1143,1144,Xavier Naidoo feat. Kontra K,Welt,SME - Naidoo Records,2019,6,25,1,0,1,0
1144,1145,Majoe,Chellam,Banger Musik,2019,6,25,1,0,1,0
1145,1146,Juju feat. Xavier Naidoo,Freisein,Jinx Music,2019,6,25,1,0,1,0
1146,1147,Drake feat. Rick Ross,Money In The Grave,Republic Records,2019,6,25,6,0,6,0
1147,1148,Juju [DE],Coco Chanel,Jinx Music,2019,6,25,1,0,1,0
1148,1149,Juju [DE],Bye Bye,Jinx Music,2019,6,25,1,0,1,0
1149,1150,Capital Bra x Samra,Tilidin,Universal Domestic Urban,2019,6,26,40,0,27,13
1150,1151,Shawn Mendes & Camila Cabello,Señorita,Island,2019,6,26,40,0,27,13
1151,1152,Dardan feat. Eno,Wer macht Para 2,Universal Domestic Urban,2019,6,26,5,0,5,0
1152,1153,Shindy,EFH,SME - Friends With Money,2019,6,26,5,0,5,0
1153,1154,Sero el Mero,Dein Fahrer,Groove Attack TraX,2019,6,26,5,0,5,0
1154,1155,Milonair feat. Bonez MC,Autopilot,Chapter One,2019,6,26,2,0,2,0
1155,1156,LX & Maxwell,Strassenbande,187 Strassenbande,2019,6,26,2,0,2,0
1156,1157,Pedro Capó,Calma,Sony Music,2019,6,26,13,0,13,0
1157,1158,Taylor Swift,You Need To Calm Down,Universal,2019,6,26,8,0,8,0
1158,1159,Fero47 feat. Kazad,Money,SME - Epic,2019,6,26,3,0,3,0
1159,1160,Younotus & Janieck & Senex,Narcotic,B1 Recordings,2019,6,26,23,0,22,1
1160,1161,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,2019,6,26,27,0,23,4
1161,1162,Bausa,Nacht,Warner Music Germany,2019,6,26,1,0,1,0
1162,1163,Yung Hurn,Cabrio,Live From Earth,2019,6,26,1,0,1,0
1163,1164,The Chainsmokers feat. Bebe Rexha,Call You Mine,SME - Columbia,2019,6,26,5,0,5,0
1164,1165,Adel Tawil feat. Peachy,Tu m'appelles,BMG,2019,6,26,13,0,13,0
1165,1166,Vize feat. Laniia,Stars,Kontor Records,2019,6,26,32,0,26,6
1166,1167,Alvaro Soler,La libertad,Airforce1,2019,6,26,9,0,9,0
1167,1168,Lil Nas X,Panini,SME - Columbia,2019,6,26,6,0,6,0
1168,1169,Shirin David feat. Maître Gims,On Off,Shirin David Music,2019,7,27,14,0,14,0
1169,1170,Ufo361 feat. Data Luv,Shot,Stay High,2019,7,27,11,0,11,0
1170,1171,Luciano [DE],Im Plus,Universal Domestic Urban,2019,7,27,6,0,6,0
1171,1172,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,2019,7,27,31,0,25,6
1172,1173,Leon Machère & Kay One feat. Tilly,Portofino,PMR Music,2019,7,27,7,0,7,0
1173,1174,"LX & Maxwell feat. Bonez MC, Gzuz, Sa4",100 Round Drum,187 Strassenbande,2019,7,27,2,0,2,0
1174,1175,Kygo x Whitney Houston,Higher Love,SME - Kygo,2019,7,27,24,0,22,2
1175,1176,Olexesh feat. Calo,Feuer,Universal Domestic Urban,2019,7,27,2,0,2,0
1176,1177,Fero47 feat. Kazad,Money,SME - Epic Domestic,2019,7,27,2,0,2,0
1177,1178,Giovanni Zarrella feat. Pietro Lombardi,Senza te (Ohne dich),Telamo,2019,7,27,3,0,3,0
1178,1179,LX & Maxwell feat. Bonez MC,Dachterasse,187 Strassenbande,2019,7,27,1,0,1,0
1179,1180,Mabel [UK],Mad Love,Polydor,2019,7,27,17,0,17,0
1180,1181,LX & Maxwell feat. Bonez MC,Wassermelone,187 Strassenbande,2019,7,27,1,0,1,0
1181,1182,Jamule,Mamma Mia,Life Is Pain,2019,7,27,1,0,1,0
1182,1183,LX & Maxwell feat. Bonez MC,Bunkerplatz,187 Strassenbande,2019,7,27,1,0,1,0
1183,1184,Chris Brown feat. Justin Bieber & Ink,Don't Check On Me,SME - Chris Brown,2019,7,27,1,0,1,0
1184,1185,LX & Maxwell feat. Gzuz,Schicker Schlitten,187 Strassenbande,2019,7,27,1,0,1,0
1185,1186,Jax Jones & Martin Solveig present Europa feat. Madison Beer,All Day And Night,Polydor,2019,7,27,4,0,4,0
1186,1187,Loredana,Jetzt rufst du an,Loredana,2019,7,28,19,0,19,0
1187,1188,Summer Cem x Gringo,Yallah Goodbye,Banger Musik,2019,7,28,10,0,10,0
1188,1189,Post Malone feat. Young Thug,Goodbyes,Republic Records,2019,7,28,16,0,16,0
1189,1190,Dardan,Komm zu Hypnotize,Universal Domestic Urban,2019,7,28,4,0,4,0
1190,1191,Kygo x Whitney Houston,Higher Love,SME - RCA International,2019,7,28,23,0,21,2
1191,1192,PA Sports feat. Jamule & MoTrip,Hellwach,Life Is Pain,2019,7,28,1,0,1,0
1192,1193,Fero47,NENENE,SME - Epic Domestic,2019,7,28,3,0,3,0
1193,1194,Ed Sheeran feat. Yebba,Best Part Of Me,Atlantic,2019,7,28,2,0,2,0
1194,1195,Kalim feat. Jamule,63,Universal Domestic Urban,2019,7,28,1,0,1,0
1195,1196,Ed Sheeran with Chris Stapleton & Bruno Mars,Blow,Atlantic,2019,7,28,2,0,2,0
1196,1197,Samra x Capital Bra,Zombie,Universal Domestic Urban,2019,7,29,14,0,14,0
1197,1198,Shindy,Raffaello,Friends With Money,2019,7,29,5,0,5,0
1198,1199,Lil Nas X,Old Town Road,Columbia,2019,7,29,38,0,24,14
1199,1200,Sido feat. Luciano,Energie,Universal Domestic Urban,2019,7,29,8,0,8,0
1200,1201,Shindy,Babygirl,Friends With Money,2019,7,29,4,0,4,0
1201,1202,Shindy,Babyblau,Friends With Money,2019,7,29,3,0,3,0
1202,1203,Ed Sheeran with Travis Scott,Antisocial,Atlantic,2019,7,29,4,0,4,0
1203,1204,Shindy,Nautilus,Friends With Money,2019,7,29,6,0,6,0
1204,1205,Shindy,Drama,Friends With Money,2019,7,29,2,0,2,0
1205,1206,Shindy,Rapsuperstar,Friends With Money,2019,7,29,2,0,2,0
1206,1207,Ed Sheeran feat. Eminem & 50 Cent,Remember The Name,Atlantic,2019,7,29,2,0,2,0
1207,1208,Shindy,Bietigheim Sunshine,Friends With Money,2019,7,29,1,0,1,0
1208,1209,Shindy,Honigtopf,Friends With Money,2019,7,29,1,0,1,0
1209,1210,Ed Sheeran feat. Camila Cabello & Cardi B,South Of The Border,Atlantic,2019,7,29,21,0,14,7
1210,1211,Apache 207,2 Minuten,Two Sides,2019,7,29,21,0,21,0
1211,1212,Shindy,Affalterbach,Friends With Money,2019,7,29,4,0,4,0
1212,1213,Shindy,MMM,Friends With Money,2019,7,29,1,0,1,0
1213,1214,Shindy,EFH,Friends With Money,2019,7,29,2,0,2,0
1214,1215,Shindy,Shoot,Friends With Money,2019,7,29,1,0,1,0
1215,1216,Martin Garrix feat. Macklemore & Patrick Stump of Fall Out Boy,Summer Days,Epic,2019,7,29,8,0,8,0
1216,1217,Kygo x Whitney Houston,Higher Love,RCA International,2019,7,29,22,0,20,2
1217,1218,Shindy,DODI,Friends With Money,2019,7,29,2,0,2,0
1218,1219,Reynmen,Ela,Muse Instanbul,2019,7,29,3,0,3,0
1219,1220,Dominic Fike,3 Nights,Columbia,2019,7,29,10,0,10,0
1220,1221,Ed Sheeran feat. Stormzy,Take Me Back To London,Atlantic,2019,7,29,1,0,1,0
1221,1222,Dennis Lloyd,Never Go Back,Arista,2019,7,29,7,0,7,0
1222,1223,Mert,Boxerschnitt [2019],Husla Music,2019,7,29,2,0,2,0
1223,1224,Fero47,NENENE,Epic Domestic,2019,7,29,2,0,2,0
1224,1225,The Chainsmokers feat. Bebe Rexha,Call You Mine,Columbia,2019,7,29,2,0,2,0
1225,1226,RIN,Vintage,Division,2019,7,29,5,0,3,2
1226,1227,Shindy,Oud Interlude,Friends With Money,2019,7,29,1,0,1,0
1227,1228,KC Rebell & RAF Camora,Neptun,Rebell Army,2019,7,30,9,0,9,0
1228,1229,Ufo361 feat. Gunna,On Time,Stay High,2019,7,30,5,0,5,0
1229,1230,Luciano [DE],Im Film,Universal Domestic Urban,2019,7,30,8,0,8,0
1230,1231,Shindy,Raffaello,SME - Friends With Money,2019,7,30,4,0,4,0
1231,1232,Dardan,Kadale,Universal Domestic Urban,2019,7,30,4,0,4,0
1232,1233,Apache 207,2 Minuten,SME - Two Sides,2019,7,30,20,0,20,0
1233,1234,Shindy,Babygirl,SME - Friends With Money,2019,7,30,3,0,3,0
1234,1235,Shindy,Babyblau,SME - Friends With Money,2019,7,30,2,0,2,0
