,id,artist,title,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts,lang,genres,genre,release
1407,1408,Haftbefehl,RADW,2020,4,14,1,0,0,1,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-03-26
1408,1409,Lil Lano,Kein Grund,2020,4,14,2,0,0,2,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2020-03-27
1409,1410,"Kygo, Zara Larsson & Tyga",Like It Is,2020,4,14,5,0,0,5,en,"['edm', 'pop', 'pop dance', 'tropical house']",edm,2020-03-27
1410,1411,Kianush & PA Sports,Crossover,2020,4,14,1,0,0,1,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2020-04-02
1411,1412,Antenne Bayern,"Bayernhymne - Gott mit dir, du Land der Bayern",2020,4,14,1,0,0,1,,[],,2020-03-23
1412,1413,PartyNextDoor & Rihanna,Believe It,2020,4,14,3,0,0,3,en,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",pop,2020-03-27
1413,1414,Mois feat. Sokko167 & Albozz,Vorbei,2020,4,14,1,0,0,1,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-03-27
1414,1415,Veysel,Gazoz limon,2020,4,14,1,0,0,1,de,"['albanian hip hop', 'deep german hip hop', 'german drill', 'german hip hop']",albanian hip hop,2020-03-26
1415,1416,Megan Thee Stallion,Savage,2020,4,14,14,0,0,14,en,"['houston rap', 'pop', 'pop rap', 'trap queen']",houston rap,2020-03-06
1416,1417,NGEE & Nimo,Ya maschara,2020,4,14,1,0,0,1,de,"['german hip hop', 'german trap', 'german underground rap']",german hip hop,2020-10-30
1417,1418,Gamper & Dadoni,Gimme! Gimme! Gimme!,2020,4,14,11,0,0,11,en,"['deep house', 'deep tropical house', 'german dance', 'new french touch', 'pop dance', 'pop edm', 'tropical house']",deep house,2019-11-29
1418,1419,Silbermond,Machen wir das Beste draus,2020,4,14,2,0,0,2,de,"['german pop', 'german pop rock', 'german rock']",german pop,2020-03-27
1419,1420,Ramon Roselly,Eine Nacht,2020,4,15,2,0,0,2,de,['schlager'],schlager,2020-04-09
1420,1421,Shindy,What's Luv,2020,4,15,13,0,0,13,de,['german hip hop'],german hip hop,2020-04-03
1421,1422,Drake,Toosie Slide,2020,4,15,18,0,0,18,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2020-04-03
1422,1423,Kayef,Ich würd' lügen,2020,4,15,25,0,0,25,de,"['german pop', 'german r&b']",german pop,2020-10-07
1423,1424,Farid Bang feat. 18 Karat & AK Ausserkontrolle,Loco,2020,4,15,2,0,0,2,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-04-03
1424,1425,Céline [DE],Tränen aus Kajal,2020,4,15,18,0,0,18,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2020-04-03
1425,1426,Shindy,Sony Pictures,2020,4,15,1,0,0,1,de,['german hip hop'],german hip hop,2020-04-03
1426,1427,"Azzi Memo feat. Nate57, Veysel, Sinan G, Kool Savas, NKSN, Rola, Disarstar, Maestro, Hanybal, Celo &",Bist du wach?,2020,4,15,1,0,0,1,de,"['german hip hop', 'german trap', 'german underground rap']",german hip hop,2020-04-03
1427,1428,Eno x Murda,Was machst du,2020,4,15,2,0,0,2,de,"['german drill', 'german hip hop']",german drill,2020-04-02
1428,1429,BHZ,Flasche Luft,2020,4,15,2,0,0,2,de,"['german alternative rap', 'german hip hop', 'german trap']",german alternative rap,2020-05-29
1429,1430,Capo,Cannabe,2020,4,15,1,0,0,1,de,['german hip hop'],german hip hop,2020-04-03
1430,1431,Chiara D'Amico,Eine Nacht,2020,4,15,1,0,0,1,de,[],,2020-04-03
1431,1432,The Weeknd,In Your Eyes,2020,4,15,3,0,0,3,en,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,2020-03-20
1432,1433,Bill Withers,Ain't No Sunshine,2020,4,15,1,0,0,1,en,"['funk', 'motown', 'quiet storm', 'soul']",funk,1971-05-01
1433,1434,Monet192 feat. Hatik,Dämon,2020,4,15,2,0,0,2,de,"['german hip hop', 'german trap']",german hip hop,2020-04-03
1434,1435,Kygo & Sasha Sloan,I'll Wait,2020,4,15,1,0,0,1,en,"['edm', 'pop', 'pop dance', 'tropical house']",edm,2020-04-03
1435,1436,Samra,BaeBae,2020,4,16,11,0,0,11,de,['german hip hop'],german hip hop,2020-04-09
1436,1437,Bonez MC,Shotz Fired,2020,4,16,11,0,0,11,de,"['german hip hop', 'hamburg hip hop']",german hip hop,2020-04-09
1437,1438,badmómzjay,Move,2020,4,16,4,0,0,4,en,"['frauenrap', 'german drill', 'german hip hop']",frauenrap,2020-04-10
1438,1439,DripReport,Skechers,2020,4,16,7,0,0,7,en,['viral rap'],viral rap,2020-01-12
1439,1440,SINFOGLESIA,Victoriam,2020,4,16,1,0,0,1,ro,[],,2020-12-04
1440,1441,Reynmen feat. Ufo361,Kaçamak,2020,4,16,1,0,0,1,tr,"['turkish hip hop', 'turkish trap pop']",turkish hip hop,2020-04-10
1441,1442,Selena Gomez,Boyfriend,2020,4,16,1,0,0,1,en,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",dance pop,2020-04-09
1442,1443,Samra & Capital Bra,365 Tage,2020,4,17,6,0,0,6,de,['german hip hop'],german hip hop,2020-04-16
1443,1444,Ufo361,Final Fantasy,2020,4,17,5,0,0,5,de,"['german cloud rap', 'german hip hop']",german cloud rap,2020-04-17
1444,1445,Dardan,Wie lang?????????,2020,4,17,5,0,0,5,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2020-04-17
1445,1446,Mert feat. Alpa Gun,Ausländer 2020,2020,4,17,3,0,0,3,de,"['deep german hip hop', 'german hip hop', 'turkish trap pop']",deep german hip hop,2020-04-17
1446,1447,AK Ausserkontrolle,Für die Diebe,2020,4,17,2,0,0,2,de,['german hip hop'],german hip hop,2020-04-17
1447,1448,Ufo361,Fokus auf die Zukunft,2020,4,17,3,0,0,3,de,"['german cloud rap', 'german hip hop']",german cloud rap,2020-04-16
1448,1449,Farid Bang,Nador City Gang,2020,4,17,2,0,0,2,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-04-17
1449,1450,Ali471,Goalgetter,2020,4,17,6,0,0,6,de,"['german hip hop', 'turkish trap pop']",german hip hop,2020-04-17
1450,1451,DaBaby feat. Roddy Ricch,Rockstar,2020,4,17,33,0,0,33,en,"['north carolina hip hop', 'rap']",north carolina hip hop,2020-04-17
1451,1452,Maestro feat. Mois,Schrei,2020,4,17,1,0,0,1,de,['german hip hop'],german hip hop,2020-04-17
1452,1453,Sam Smith & Demi Lovato,I'm Ready,2020,4,17,2,0,0,2,en,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",dance pop,2020-04-16
1453,1454,Vicetone & Tony Igy,Astronomia,2020,4,17,4,0,0,4,,[],,2019-08-09
1454,1455,Nico Santos & Topic,Like I Love You,2020,4,17,19,0,0,19,en,['german pop'],german pop,2020-03-13
1455,1456,Joker Bra,Tick Tash,2020,4,17,1,0,0,1,de,['german hip hop'],german hip hop,2020-04-16
1456,1457,Kygo feat. Zak Abel,Freedom,2020,4,17,1,0,0,1,en,"['edm', 'pop', 'pop dance', 'tropical house']",edm,2020-04-17
1457,1458,"Lost Frequencies, Zonderling & Kelvin Jones",Love To Go,2020,4,17,13,0,0,13,en,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",belgian edm,2020-04-17
1458,1459,Jack Harlow,Whats Poppin,2020,4,17,19,0,0,19,en,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap', 'trap']",deep underground hip hop,2020-06-24
1459,1460,Shirin David,90-60-111,2020,5,18,9,0,0,9,de,"['frauenrap', 'german pop']",frauenrap,2020-04-23
1460,1461,Ufo361,Emotions,2020,5,18,32,0,0,32,de,"['german cloud rap', 'german hip hop']",german cloud rap,2020-06-12
1461,1462,The Scotts [Travis Scott & Kid Cudi],The Scotts,2020,5,18,8,0,0,8,en,['rap'],rap,2020-04-24
1462,1463,The Rolling Stones,Living In A Ghost Town,2020,5,18,4,0,0,4,en,"['album rock', 'british invasion', 'classic rock', 'rock']",album rock,2020-04-23
1463,1464,Elias [DE],Underdog,2020,5,18,2,0,0,2,de,"['german hip hop', 'german trap']",german hip hop,2020-04-24
1464,1465,Juice WRLD,Righteous,2020,5,18,3,0,0,3,en,"['chicago rap', 'melodic rap']",chicago rap,2020-07-10
1465,1466,Veysel,Wie du siehst,2020,5,18,1,0,0,1,de,"['albanian hip hop', 'deep german hip hop', 'german drill', 'german hip hop']",albanian hip hop,2020-04-23
1466,1467,Travis Scott feat. Kendrick Lamar,Goosebumps,2020,5,18,3,0,0,3,en,['rap'],rap,2016-09-16
1467,1468,Clueso,Tanzen.,2020,5,18,1,0,0,1,de,"['german hip hop', 'german indie', 'german pop', 'german singer-songwriter']",german hip hop,2020-04-24
1468,1469,Monet192,Live,2020,5,18,1,0,0,1,de,"['german hip hop', 'german trap']",german hip hop,2020-04-24
1469,1470,Hava,Nagelneu,2020,5,18,1,0,0,1,de,"['frauenrap', 'german hip hop']",frauenrap,2020-04-24
1470,1471,Haftbefehl,1999 Pt. 5 (Mainpark Baby),2020,5,18,1,0,0,1,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-06-04
1471,1472,Vize & Tom Gregory,Never Let Me Down,2020,5,18,32,0,0,32,en,"['german dance', 'pop dance', 'tropical house']",german dance,2020-04-24
1472,1473,Black Eyed Peas / Ozuna + J. Rey Soul,Mamacita,2020,5,18,19,0,0,19,en,"['dance pop', 'pop', 'pop dance', 'pop rap']",dance pop,2020-04-10
1473,1474,Fourty,Weisser Rauch,2020,5,18,22,0,0,22,de,"['german hip hop', 'german r&b', 'german trap']",german hip hop,2020-06-04
1474,1475,Capital Bra x Loredana,Nicht verdient,2020,5,19,13,0,0,13,en,['german hip hop'],german hip hop,2020-04-29
1475,1476,Kontra K,Namen,2020,5,19,7,0,0,7,de,"['christlicher rap', 'german hip hop']",christlicher rap,2020-09-25
1476,1477,Luciano [DE],Late Night,2020,5,19,11,0,0,11,de,"['german drill', 'german hip hop']",german drill,2020-04-30
1477,1478,Nimo & Rina,Trendsetter,2020,5,19,8,0,0,8,de,"['german hip hop', 'swedish hip hop']",german hip hop,2020-04-30
1478,1479,Dardan & Veysel,Viele,2020,5,19,4,0,0,4,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2020-05-01
1479,1480,Mark Forster,Übermorgen,2020,5,19,31,0,0,31,de,['german pop'],german pop,2020-05-01
1480,1481,Reezy,Excel,2020,5,19,2,0,0,2,de,"['german hip hop', 'german r&b', 'german trap']",german hip hop,2020-05-01
1481,1482,Marshmello & Halsey,Be Kind,2020,5,19,6,0,0,6,en,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",brostep,2020-05-01
1482,1483,Michael Patrick Kelly,Beautiful Madness,2020,5,19,17,0,0,17,en,['german pop'],german pop,2020-05-01
1483,1484,NGEE,Kinder der Straße,2020,5,19,2,0,0,2,de,"['german hip hop', 'german trap', 'german underground rap']",german hip hop,2020-04-30
1484,1485,Apache 207,Fame,2020,5,20,27,0,0,27,de,['german hip hop'],german hip hop,2020-05-08
1485,1486,Haftbefehl x Shirin David,Conan x Xenia,2020,5,20,5,0,0,5,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-05-07
1486,1487,Ariana Grande & Justin Bieber,Stuck With U,2020,5,20,6,0,0,6,en,"['pop', 'post-teen pop']",pop,2020-05-08
1487,1488,Jamule,Scheiss drauf,2020,5,20,2,0,0,2,de,"['german hip hop', 'german trap']",german hip hop,2020-05-07
1488,1489,Mozzik,Lass mal,2020,5,20,1,0,0,1,de,"['albanian hip hop', 'german hip hop', 'kosovan pop']",albanian hip hop,2020-05-07
1489,1490,Kool Savas feat. Mel,Brechen mich nicht.,2020,5,20,1,0,0,1,de,"['deep german hip hop', 'german hip hop', 'german pop', 'turkish hip hop']",deep german hip hop,2020-05-08
1490,1491,Milano,Ich weiss,2020,5,20,1,0,0,1,fr,[],,2020-05-07
1491,1492,MoTrip,80 Millionen [Live],2020,5,20,3,0,0,3,de,"['german alternative rap', 'german hip hop', 'german pop']",german alternative rap,2020-05-06
1492,1493,Felix Jaehn feat. Gashi & Faangs,Sicko,2020,5,20,14,0,0,14,en,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",dance pop,2020-03-13
1493,1494,Joel Brandenstein & Vanessa Mai,Der Himmel reißt auf,2020,5,20,1,0,0,1,de,"['german pop', 'german singer-songwriter']",german pop,2020-05-08
1494,1495,Pashanim,Airwaves,2020,5,21,29,0,0,29,de,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']",german alternative rap,2020-05-14
1495,1496,KC Rebell x Summer Cem,Geht nich gibs nich,2020,5,21,4,0,0,4,de,"['german drill', 'german hip hop']",german drill,2020-05-15
1496,1497,Luciano [DE],Maison,2020,5,21,7,0,0,7,de,"['german drill', 'german hip hop']",german drill,2020-05-14
1497,1498,Sarah Lombardi,Te amo mi amor,2020,5,21,7,0,0,7,de,['german pop'],german pop,2020-05-15
1498,1499,Fero47,Anders,2020,5,21,4,0,0,4,de,['german hip hop'],german hip hop,2020-05-15
1499,1500,Jalil / Samra,45,2020,5,21,2,0,0,2,de,"['deep german hip hop', 'german hip hop', 'german underground rap']",deep german hip hop,2020-05-15
1500,1501,Kygo & OneRepublic,Lose Somebody,2020,5,21,10,0,0,10,en,"['edm', 'pop', 'pop dance', 'tropical house']",edm,2020-05-15
1501,1502,Kollegah feat. Young Latino,Money Stack$,2020,5,21,1,0,0,1,de,['german hip hop'],german hip hop,2020-05-15
1502,1503,Fynn Kliemann,Twingo,2020,5,21,2,0,0,2,de,['german pop'],german pop,2020-05-15
1503,1504,Anna [IT],Bando,2020,5,21,1,0,0,1,id,['italian hip hop'],italian hip hop,2020-09-11
1504,1505,LEA,Okay,2020,5,21,2,0,0,2,de,['german pop'],german pop,2020-05-15
1505,1506,Bonez MC,Roadrunner,2020,5,22,20,0,0,20,de,"['german hip hop', 'hamburg hip hop']",german hip hop,2020-09-10
1506,1507,Capital Bra,Komm komm,2020,5,22,5,0,0,5,de,['german hip hop'],german hip hop,2020-05-21
1507,1508,Lady Gaga & Ariana Grande,Rain On Me,2020,5,22,15,0,0,15,en,"['dance pop', 'pop', 'pop dance']",dance pop,2020-05-22
1508,1509,Dardan,Favela,2020,5,22,4,0,0,4,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2020-05-22
1509,1510,Fourty x Monet192,Wieder mal,2020,5,22,1,0,0,1,de,"['german hip hop', 'german r&b', 'german trap']",german hip hop,2020-05-21
1510,1511,Badmómzjay,Rollercoaster,2020,5,22,1,0,0,1,de,"['frauenrap', 'german drill', 'german hip hop']",frauenrap,2020-05-21
1511,1512,Ardian Bujupi,Modela,2020,5,22,2,0,0,2,sq,"['albanian hip hop', 'german hip hop', 'kosovan pop', 'turbo folk']",albanian hip hop,2020-05-22
1512,1513,Sinan-G,Rückspiegel,2020,5,22,1,0,0,1,de,[],,2020-05-21
1513,1514,Ra'is & Xatar,Sehe schwarz,2020,5,22,1,0,0,1,de,"['german hip hop', 'german underground rap', 'turkish trap pop']",german hip hop,2020-05-22
1514,1515,Zoe Wees,Control,2020,5,22,25,0,0,25,en,['german pop'],german pop,2020-03-13
1515,1516,Olexesh x Manuellsen,Click Click,2020,5,22,1,0,0,1,de,"['deep german hip hop', 'german drill', 'german hip hop']",deep german hip hop,2020-05-21
1516,1517,Jerome [DE],Take My Hand,2020,5,22,13,0,0,13,en,"['german house', 'pop dance']",german house,2020-02-21
1517,1518,Kasimir1441,Kickdown,2020,5,22,1,0,0,1,de,"['german alternative rap', 'german trap', 'tekk']",german alternative rap,2020-05-21
1518,1519,AK Ausserkontrolle x Bonez MC,In meinem Benz,2020,6,23,26,0,0,26,de,['german hip hop'],german hip hop,2020-05-29
1519,1520,KC Rebell x Summer Cem,Fly,2020,6,23,15,0,0,15,de,"['german drill', 'german hip hop']",german drill,2020-05-29
1520,1521,Shirin David,Hoes Up G's Down,2020,6,23,5,0,0,5,de,"['frauenrap', 'german pop']",frauenrap,2020-05-28
1521,1522,Kalim & Ufo361,SKRR,2020,6,23,7,0,0,7,de,"['german hip hop', 'german trap', 'german underground rap', 'hamburg hip hop']",german hip hop,2020-09-24
1522,1523,LEA & Capital Bra,7 Stunden,2020,6,23,17,0,0,17,de,['german pop'],german pop,2020-05-29
1523,1524,Mero,Bogota,2020,6,23,3,0,0,3,de,['german hip hop'],german hip hop,2020-05-29
1524,1525,Reezy x Bausa,Sandmann,2020,6,23,10,0,0,10,de,"['german hip hop', 'german r&b', 'german trap']",german hip hop,2020-05-29
1525,1526,Farid Bang feat. Capo & Rick Ross,Scarface,2020,6,23,4,0,0,4,en,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-05-29
1526,1527,Gringo x Capital Bra,Bam bam,2020,6,23,2,0,0,2,de,"['german hip hop', 'german trap', 'german underground rap', 'latin hip hop', 'reggaeton']",german hip hop,2020-05-29
1527,1528,Nimo feat. Ramo,Alles zu viel,2020,6,23,3,0,0,3,de,"['german hip hop', 'swedish hip hop']",german hip hop,2020-05-28
1528,1529,Céline [DE],Wenn ich will,2020,6,23,5,0,0,5,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2020-05-29
1529,1530,Manuellsen,Toss It,2020,6,23,1,0,0,1,de,"['deep german hip hop', 'german drill', 'german hip hop', 'german trap', 'german underground rap']",deep german hip hop,2020-05-29
1530,1531,Rosalía & Travis Scott,TKN,2020,6,23,9,0,0,9,es,['r&b en espanol'],r&b en espanol,2020-05-28
1531,1532,Monet192 feat. Eren Can & Batu,Kanak,2020,6,23,1,0,0,1,de,"['german hip hop', 'german trap']",german hip hop,2020-05-29
1532,1533,Fynn Kliemann,Regen,2020,6,23,1,0,0,1,de,['german pop'],german pop,2020-05-29
1533,1534,Dú Maroc & Samra,Calle,2020,6,23,1,0,0,1,de,"['german hip hop', 'german underground rap']",german hip hop,2020-05-28
1534,1535,Ali Gatie,Running On My Mind,2020,6,23,3,0,0,3,en,"['canadian hip hop', 'pop']",canadian hip hop,2020-05-28
1535,1536,Haftbefehl,Morgenstern,2020,6,23,1,0,0,1,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-06-04
1536,1537,Apache 207,Boot,2020,6,24,17,0,0,17,de,['german hip hop'],german hip hop,2020-06-05
1537,1538,KC Rebell x Summer Cem feat. Luciano,Valla nein!,2020,6,24,8,0,0,8,de,"['german drill', 'german hip hop']",german drill,2020-06-05
1538,1539,RIN,Das Rennen,2020,6,24,6,0,0,6,de,"['german cloud rap', 'german hip hop']",german cloud rap,2020-06-05
1539,1540,Haftbefehl & Shindy,KMDF,2020,6,24,2,0,0,2,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-06-04
1540,1541,"Dardan, Eno & Noah",Aventador,2020,6,24,3,0,0,3,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2020-06-05
1541,1542,Scooter / Finch Asozial,Bassdrum,2020,6,24,3,0,0,3,en,"['eurodance', 'europop', 'german techno', 'hamburg electronic', 'happy hardcore']",eurodance,2020-06-05
1542,1543,Zuna,Benzema,2020,6,24,1,0,0,1,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2020-06-05
1543,1544,Hava,Krank,2020,6,24,2,0,0,2,de,"['frauenrap', 'german hip hop']",frauenrap,2020-06-05
1544,1545,Mert,Gewitter,2020,6,24,1,0,0,1,de,"['deep german hip hop', 'german hip hop', 'turkish trap pop']",deep german hip hop,2020-06-05
1545,1546,Data Luv feat. Trippie Redd,Louboutin,2020,6,24,1,0,0,1,en,"['german hip hop', 'german trap']",german hip hop,2020-06-05
1546,1547,Gabry Ponte x Jerome,Lonely,2020,6,24,1,0,0,1,en,"['eurodance', 'italo dance']",eurodance,2020-06-05
1547,1548,Ali471,Tabi tabi,2020,6,24,1,0,0,1,de,"['german hip hop', 'turkish trap pop']",german hip hop,2020-06-04
1548,1549,StaySolidRocky,Party Girl,2020,6,24,7,0,0,7,en,"['melodic rap', 'viral rap']",melodic rap,2020-04-21
1549,1550,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),2020,6,25,25,0,0,25,en,['nz pop'],nz pop,2020-06-11
1550,1551,Elias [DE],Jacob & Co,2020,6,25,2,0,0,2,de,"['german hip hop', 'german trap']",german hip hop,2020-06-12
1551,1552,Kasimir1441 feat. Pashanim,Hentai,2020,6,25,1,0,0,1,de,"['german alternative rap', 'german trap', 'tekk']",german alternative rap,2020-06-11
1552,1553,Ra'is,Hayat,2020,6,25,6,0,0,6,de,"['german hip hop', 'german underground rap', 'turkish trap pop']",german hip hop,2020-06-12
1553,1554,Harry Styles,Watermelon Sugar,2020,6,25,24,0,0,24,en,"['pop', 'post-teen pop']",pop,2019-12-13
1554,1555,Lucky Luke,Cooler Than Me,2020,6,25,18,0,0,18,en,"['lithuanian electronic', 'pop dance']",lithuanian electronic,2019-05-17
1555,1556,Firat,Göz bebegim,2020,6,25,1,0,0,1,de,[],,2020-06-12
1556,1557,Knossi & Die Atzen,Katsching,2020,6,25,1,0,0,1,de,['partyschlager'],partyschlager,2020-06-12
1557,1558,Bonez MC,Big Body Benz,2020,6,26,16,0,0,16,de,"['german hip hop', 'hamburg hip hop']",german hip hop,2020-06-18
1558,1559,Capital Bra & Bozza,Ich weiß nicht mal wie sie heißt,2020,6,26,10,0,0,10,de,['german hip hop'],german hip hop,2020-06-18
1559,1560,Kalazh44 x Samra,Shakira,2020,6,26,4,0,0,4,en,"['german drill', 'german hip hop', 'german trap', 'german underground rap']",german drill,2020-06-19
1560,1561,Jamule,MedMen,2020,6,26,7,0,0,7,de,"['german hip hop', 'german trap']",german hip hop,2020-06-18
1561,1562,Robin Schulz & Wes,Alane,2020,6,26,22,0,0,22,fr,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",dance pop,2020-06-19
1562,1563,Kontra K,Sonne,2020,6,26,4,0,0,4,de,"['christlicher rap', 'german hip hop']",christlicher rap,2020-09-25
1563,1564,badmómzjay,Snowbunny,2020,6,26,3,0,0,3,de,"['frauenrap', 'german drill', 'german hip hop']",frauenrap,2020-06-18
1564,1565,Monet192 feat. Dardan,SoSo,2020,6,26,3,0,0,3,de,"['german hip hop', 'german trap']",german hip hop,2020-06-19
1565,1566,Kalim,Dopeboy,2020,6,26,2,0,0,2,de,"['german hip hop', 'german trap', 'german underground rap', 'hamburg hip hop']",german hip hop,2020-06-18
1566,1567,Olexesh,Déjàvus im Kopf,2020,6,26,2,0,0,2,de,"['deep german hip hop', 'german drill', 'german hip hop']",deep german hip hop,2020-06-18
1567,1568,Farid Bang feat. Tory Lanez,Kaioken,2020,6,26,1,0,0,1,en,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-06-19
1568,1569,Twocolors,Lovefool,2020,6,26,24,0,0,24,en,['pop edm'],pop edm,2020-05-08
1569,1570,Tones And I,Ur So Fxxking Cool,2020,6,26,14,0,0,14,en,['australian pop'],australian pop,2020-05-28
1570,1571,Miksu / Macloud / Summer Cem / Luciano / Jamule,XXL,2020,7,27,17,0,0,17,en,['german hip hop'],german hip hop,2020-06-26
1571,1572,Kynda Gray + RIN,Ayo Technology,2020,7,27,8,0,0,8,de,"['deep german hip hop', 'german cloud rap', 'german hip hop', 'german trap']",deep german hip hop,2020-06-26
1572,1573,Mero,Ohne Dich,2020,7,27,2,0,0,2,de,['german hip hop'],german hip hop,2020-12-04
1573,1574,Bausa feat. Bozza,Selfmade Babylon,2020,7,27,3,0,0,3,de,"['german hip hop', 'german pop']",german hip hop,2020-06-26
1574,1575,Noizy feat. Gzuz & Dutchavelli,All Dem Talk,2020,7,27,2,0,0,2,en,"['albanian hip hop', 'albanian pop']",albanian hip hop,2020-06-26
1575,1576,Fero47,Glück,2020,7,27,1,0,0,1,de,['german hip hop'],german hip hop,2020-06-26
1576,1577,Miami Yacine,Ghetto Karibik,2020,7,27,1,0,0,1,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-06-26
1577,1578,Mika x Milano,Maria,2020,7,27,1,0,0,1,es,"['german hip hop', 'german r&b', 'german trap']",german hip hop,2020-06-26
1578,1579,Blackpink,How You Like That,2020,7,27,1,0,0,1,en,"['k-pop', 'k-pop girl group']",k-pop,2020-10-02
1579,1580,Jazn x Veysel,Kurt Cobain,2020,7,27,1,0,0,1,de,"['german hip hop', 'german trap', 'german underground rap']",german hip hop,2020-06-26
1580,1581,David Puentez & Albert Neve,Superstar,2020,7,27,10,0,0,10,en,"['pop dance', 'progressive electro house']",pop dance,2020-03-05
1581,1582,Conkarah feat. Shaggy,Banana,2020,7,27,7,0,0,7,,['jawaiian'],jawaiian,2020-05-15
1582,1583,Sarhad,Sinne,2020,7,27,14,0,0,14,de,[],,2020-03-27
1583,1584,Gradur feat. Heuss L'Enfoiré,Ne reviens pas,2020,7,27,1,0,0,1,fr,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",francoton,2019-11-29
1584,1585,Apache 207,Bläulich,2020,7,28,22,0,0,22,de,['german hip hop'],german hip hop,2020-07-03
1585,1586,Luciano [DE],Nacht zu kurz,2020,7,28,5,0,0,5,de,"['german drill', 'german hip hop']",german drill,2020-07-02
1586,1587,Bozza x Samra,Unbekannt,2020,7,28,3,0,0,3,en,"['german hip hop', 'german underground rap']",german hip hop,2020-07-02
1587,1588,AK Ausserkontrolle,Gangster Queen,2020,7,28,4,0,0,4,de,['german hip hop'],german hip hop,2020-07-03
1588,1589,Juri x Bushido,2003,2020,7,28,2,0,0,2,de,"['deep german hip hop', 'german drill', 'german hip hop']",deep german hip hop,2020-07-02
1589,1590,Fard x Kollegah x Asche,Sinaloa,2020,7,28,2,0,0,2,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-07-02
1590,1591,Sero El Mero,Lass cruisen,2020,7,28,1,0,0,1,de,"['german hip hop', 'german trap', 'turkish trap pop']",german hip hop,2020-07-03
1591,1592,Ali471,E Coupé,2020,7,28,1,0,0,1,de,"['german hip hop', 'turkish trap pop']",german hip hop,2020-07-02
1592,1593,Lil Lano,OCB,2020,7,28,2,0,0,2,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2020-07-02
1593,1594,Jason Derulo x Puri x Jhorrmountain,Coño,2020,7,28,11,0,0,11,en,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",dance pop,2020-07-03
1594,1595,Milonair x Joker Bra,Imma Gute,2020,7,28,1,0,0,1,de,"['deep german hip hop', 'german hip hop', 'german underground rap', 'hamburg hip hop']",deep german hip hop,2020-07-02
1595,1596,Mert feat. King Khalil,Wie ben jij,2020,7,28,1,0,0,1,nl,"['deep german hip hop', 'german hip hop', 'turkish trap pop']",deep german hip hop,2020-07-03
1596,1597,"Ty Dolla $ign feat. Kanye West, FKA Twigs & Skrillex",Ego Death,2020,7,28,1,0,0,1,en,"['hip hop', 'pop', 'pop rap', 'r&b', 'trap', 'trap soul']",hip hop,2020-10-22
1597,1598,Tujamo - Vize - Majan,Lonely,2020,7,28,20,0,0,20,en,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",big room,2020-10-23
1598,1599,Kontra K feat. Samra,Tiefschwarz,2020,7,29,13,0,0,13,de,"['christlicher rap', 'german hip hop']",christlicher rap,2020-09-25
