current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
42,Dominic Fike,3 Nights,SME - Columbia,12,36,2019-07-12,2019-07-18,2019,7
43,Rammstein,Deutschland,Rammstein,15,1,2019-07-12,2019-07-18,2019,7
44,Vize,Glad You Came,Kontor Records,6,44,2019-07-12,2019-07-18,2019,7
45,Dardan,Coco Mama,Universal Domestic Urban,14,4,2019-07-12,2019-07-18,2019,7
46,Michael Schulte,Back To The Start,Very Us Records,11,33,2019-07-12,2019-07-18,2019,7
47,Dennis Lloyd,Never Go Back,SME - Arista,14,40,2019-07-12,2019-07-18,2019,7
48,"LX & Maxwell feat. Bonez MC, Gzuz, Sa4",100 Round Drum,187 Strassenbande,2,24,2019-07-12,2019-07-18,2019,7
49,Jonas Brothers,Sucker,Jonas Brothers Recording,19,20,2019-07-12,2019-07-18,2019,7
50,Adel Tawil feat. Peachy,Tu m'appelles,BMG,3,48,2019-07-12,2019-07-18,2019,7
51,Vize feat. Laniia,Stars,Kontor Records,3,51,2019-07-12,2019-07-18,2019,7
52,Capital Bra feat. Summer Cem & KC Rebell,Rolex,Universal Domestic Urban,13,2,2019-07-12,2019-07-18,2019,7
53,Fero47,NENENE,SME - Epic Domestic,5,8,2019-07-12,2019-07-18,2019,7
54,Shindy,Nautilus,SME - Friends With Money,9,2,2019-07-12,2019-07-18,2019,7
55,Ed Sheeran feat. Yebba,Best Part Of Me,Atlantic,1,55,2019-07-12,2019-07-18,2019,7
56,Kontra K,Letzte TrÃ¤ne,BMG,8,6,2019-07-12,2019-07-18,2019,7
57,Mero,Olabilir,Groove Attack TraX,4,6,2019-07-12,2019-07-18,2019,7
58,Olexesh feat. Calo,Feuer,Universal Domestic Urban,2,39,2019-07-12,2019-07-18,2019,7
59,Olexesh,Barrio,Universal Domestic Urban,8,17,2019-07-12,2019-07-18,2019,7
60,Gamper & Dadoni feat. Emily Roberts,Bittersweet Symphony,Big Top Amsterdam,4,57,2019-07-12,2019-07-18,2019,7
61,RIN,Vintage,SME - Division,7,6,2019-07-12,2019-07-18,2019,7
62,Lady Gaga & Bradley Cooper,Shallow,Interscope,41,4,2019-07-12,2019-07-18,2019,7
63,The Chainsmokers feat. Bebe Rexha,Call You Mine,SME - Columbia,6,55,2019-07-12,2019-07-18,2019,7
64,C Arma,Yapma,C Arma,27,29,2019-07-12,2019-07-18,2019,7
65,Imagine Dragons,Bad Liar,Interscope,34,16,2019-07-12,2019-07-18,2019,7
66,Katy Perry,Never Really Over,Capitol,6,47,2019-07-12,2019-07-18,2019,7
67,Mabel [UK],Mad Love,Polydor,2,67,2019-07-12,2019-07-18,2019,7
68,Taylor Swift,You Need To Calm Down,Universal,4,36,2019-07-12,2019-07-18,2019,7
69,Shindy,EFH,SME - Friends With Money,3,8,2019-07-12,2019-07-18,2019,7
70,Capital Bra,Cherry Lady,Universal Domestic Urban,16,1,2019-07-12,2019-07-18,2019,7
71,Ava Max,Sweet But Psycho,Atlantic,38,1,2019-07-12,2019-07-18,2019,7
72,Shawn Mendes,If I Can't Have You,Island,10,14,2019-07-12,2019-07-18,2019,7
73,Rammstein,AuslÃ¤nder,Rammstein,8,2,2019-07-12,2019-07-18,2019,7
74,Alec Benjamin,Let Me Down Slowly,Atlantic,23,40,2019-07-12,2019-07-18,2019,7
75,Miley Cyrus,Mother's Daughter,SME - RCA International,3,75,2019-07-12,2019-07-18,2019,7
76,The Prince Karma,Later Bitches,Kontor Records,21,36,2019-07-12,2019-07-18,2019,7
77,Samra,Marlboro Rot,Universal Domestic Urban,7,5,2019-07-12,2019-07-18,2019,7
78,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,57,1,2019-07-12,2019-07-18,2019,7
79,Drake feat. Rick Ross,Money In The Grave,Republic Records,4,57,2019-07-12,2019-07-18,2019,7
80,Ufo361,Irina Shayk,Stay High,5,6,2019-07-12,2019-07-18,2019,7
81,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,49,1,2019-07-12,2019-07-18,2019,7
82,Alvaro Soler,La libertad,Airforce1,2,82,2019-07-12,2019-07-18,2019,7
83,Ava Max,So Am I,Atlantic,18,21,2019-07-12,2019-07-18,2019,7
84,Nico Santos,Unforgettable,Virgin Records,8,66,2019-07-12,2019-07-18,2019,7
85,YG feat. Tyga & Jon Z,Go Loko,Def Jam,5,65,2019-07-12,2019-07-18,2019,7
86,Kalim feat. Jamule,63,Universal Domestic Urban,1,86,2019-07-12,2019-07-18,2019,7
87,KC Rebell feat. Gringo,Badewanne,Rebell Army,5,15,2019-07-12,2019-07-18,2019,7
88,Mero,Wolke 10,Groove Attack TraX,18,1,2019-07-12,2019-07-18,2019,7
89,Gaullin,Moonlight,B1 Recordings,21,24,2019-07-12,2019-07-18,2019,7
90,Lena,Don't Lie To Me,Universal Domestic Polydor,16,30,2019-07-12,2019-07-18,2019,7
91,Fero47 feat. Kazad,Money,SME - Epic Domestic,3,45,2019-07-12,2019-07-18,2019,7
92,Kontra K feat. Veysel,Blei,BMG,13,6,2019-07-12,2019-07-18,2019,7
93,Jax Jones & Martin Solveig present Europa feat. Madison Beer,All Day And Night,Polydor,2,93,2019-07-12,2019-07-18,2019,7
94,Ed Sheeran with Chris Stapleton & Bruno Mars,Blow,Atlantic,1,94,2019-07-12,2019-07-18,2019,7
95,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,25,6,2019-07-12,2019-07-18,2019,7
96,Capital Bra,Prinzessa,Universal Domestic Urban,23,1,2019-07-12,2019-07-18,2019,7
97,Jonas Blue feat. Theresa Rex,What I Like About You,Virgin Records,4,93,2019-07-12,2019-07-18,2019,7
98,Kygo and Rita Ora,Carry On,SME - RCA International,12,46,2019-07-12,2019-07-18,2019,7
99,Ardian Bujupi x Fero47,Wie im Traum,SME - Columbia Domestic,11,15,2019-07-12,2019-07-18,2019,7
100,Lil Nas X,Panini,SME - Columbia,2,92,2019-07-12,2019-07-18,2019,7
