current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
21,Lady Gaga & Bradley Cooper,Shallow,Interscope,10,10,2018-12-07,2018-12-13,2018,12
22,Veysel feat. Summer Cem,Sag schon,Bela Boyz,2,18,2018-12-07,2018-12-13,2018,12
23,Marshmello & Bastille,Happier,Universal,16,9,2018-12-07,2018-12-13,2018,12
24,Capital Bra feat. Xatar x SAMY,Ich liebe es,Bushido,6,3,2018-12-07,2018-12-13,2018,12
25,Sido mit Haftbefehl & Kool Savas,4 Uhr nachts,Universal Domestic Urban,1,25,2018-12-07,2018-12-13,2018,12
26,Halsey,Without Me,Capitol,9,26,2018-12-07,2018-12-13,2018,12
27,Imagine Dragons,Natural,Interscope,16,16,2018-12-07,2018-12-13,2018,12
28,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,3,28,2018-12-07,2018-12-13,2018,12
29,XXXTentacion x Lil Pump feat. Maluma & Swae Lee,Arms Around You,Warner Music International,6,16,2018-12-07,2018-12-13,2018,12
30,Melanie Thornton,Wonderful Dream (Holidays Are Coming),X-Cell,109,3,2018-12-07,2018-12-13,2018,12
31,Capital Bra,Allein,Bushido,6,2,2018-12-07,2018-12-13,2018,12
32,Ariana Grande,Santa Tell Me,Universal,5,22,2018-12-07,2018-12-13,2018,12
33,Chris Rea,Driving Home For Christmas,Warner Music International,50,8,2018-12-07,2018-12-13,2018,12
34,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,Columbia,1,34,2018-12-07,2018-12-13,2018,12
35,LEA x Cyril,Immer wenn wir uns sehn,Four Music,16,16,2018-12-07,2018-12-13,2018,12
36,Mark Forster,Einmal,Four Music,9,26,2018-12-07,2018-12-13,2018,12
37,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,12,1,2018-12-07,2018-12-13,2018,12
38,Veysel feat. Gzuz,UFF,Bela Boyz,11,3,2018-12-07,2018-12-13,2018,12
39,Loud Luxury feat. Brando,Body,Kontor Records,28,7,2018-12-07,2018-12-13,2018,12
40,Luciano feat. Capital Bra,Guap Gang,Universal Domestic Urban,2,15,2018-12-07,2018-12-13,2018,12
41,Dardan,Facetime,Hypnotize Entertainment,16,7,2018-12-07,2018-12-13,2018,12
42,Alle Farben & Ilira,Fading,B1 Recordings,5,42,2018-12-07,2018-12-13,2018,12
43,"Benny Blanco, Halsey & Khalid",Eastside,Universal,21,15,2018-12-07,2018-12-13,2018,12
44,Shakin' Stevens,Merry Christmas Everyone,Epic,9,14,2018-12-07,2018-12-13,2018,12
45,Michael BublÃ©,It's Beginning To Look A Lot Like Christmas,Reprise,8,30,2018-12-07,2018-12-13,2018,12
46,RIN,Dior 2001,Division,16,4,2018-12-07,2018-12-13,2018,12
47,Bad Bunny feat. Drake,Mia,OVO Sound,8,26,2018-12-07,2018-12-13,2018,12
48,Capital Bra feat. Juju,Melodien,Bushido,18,1,2018-12-07,2018-12-13,2018,12
49,Kodak Black feat. Travis Scott & Offset,Zeze,Atlantic,8,37,2018-12-07,2018-12-13,2018,12
50,Loredana x Mozzik,Bonnie & Clyde,Loredana,12,3,2018-12-07,2018-12-13,2018,12
51,Capital Bra feat. Luciano & Eno,Roli Glitzer Glitzer,Team Kuku,7,1,2018-12-07,2018-12-13,2018,12
52,Lukas Graham,Love Someone,Universal Domestic Island,5,52,2018-12-07,2018-12-13,2018,12
53,Maroon 5 feat. Cardi B,Girls Like You,Interscope,27,9,2018-12-07,2018-12-13,2018,12
54,Paul McCartney,Wonderful Christmastime,Capitol,6,27,2018-12-07,2018-12-13,2018,12
55,Armin van Buuren,Blah Blah Blah,Kontor Records,21,11,2018-12-07,2018-12-13,2018,12
56,Veysel,TGV,Bela Boyz,5,29,2018-12-07,2018-12-13,2018,12
57,Band Aid,Do They Know It's Christmas?,Mercury,41,1,2018-12-07,2018-12-13,2018,12
58,John & Yoko / The Plastic Ono Band with The Harlem Community Choir,Happy Xmas (War Is Over),EMI,20,15,2018-12-07,2018-12-13,2018,12
59,Luciano [DE],MoneyGram,Universal Domestic Urban,10,7,2018-12-07,2018-12-13,2018,12
60,Aya Nakamura feat. Loredana,Djadja (Remix),Rec. 118,9,43,2018-12-07,2018-12-13,2018,12
61,George Ezra,Shotgun,Columbia,20,12,2018-12-07,2018-12-13,2018,12
62,Imagine Dragons,Bad Liar,Interscope,4,32,2018-12-07,2018-12-13,2018,12
63,Clean Bandit feat. Demi Lovato,Solo,Atlantic,29,1,2018-12-07,2018-12-13,2018,12
64,Bonez MC & RAF Camora,Nummer unterdrÃ¼ckt,Universal Domestic Vertigo,9,3,2018-12-07,2018-12-13,2018,12
65,Kollegah,Orbit,Alpha Music Empire,1,65,2018-12-07,2018-12-13,2018,12
66,Pentatonix,Hallelujah,RCA International,16,4,2018-12-07,2018-12-13,2018,12
67,El Profesor,Bella ciao (Hugel Remix),Kontor Records,30,2,2018-12-07,2018-12-13,2018,12
68,Luciano [DE],Ballin,Universal Domestic Urban,18,10,2018-12-07,2018-12-13,2018,12
69,JosÃ© Feliciano,Feliz Navidad,RCA International,37,24,2018-12-07,2018-12-13,2018,12
70,Kelly Clarkson,Underneath The Tree,RCA International,2,43,2018-12-07,2018-12-13,2018,12
71,Billie Eilish,When The Party's Over,Universal,6,45,2018-12-07,2018-12-13,2018,12
72,Travis Scott,Sicko Mode,Epic,14,43,2018-12-07,2018-12-13,2018,12
73,Veysel feat. Soolking,Bruder,Universal Domestic Urban,1,73,2018-12-07,2018-12-13,2018,12
74,Lena,Thank You,Universal Domestic Polydor,2,40,2018-12-07,2018-12-13,2018,12
75,Ed Sheeran,Perfect,Atlantic,71,1,2018-12-07,2018-12-13,2018,12
76,Leon MachÃ¨re,Copacabana,PMR Music,19,13,2018-12-07,2018-12-13,2018,12
77,Mert,Nagelneu,Husla Music,1,77,2018-12-07,2018-12-13,2018,12
78,Lil Peep & XXXTentacion,Falling Down,Columbia,11,12,2018-12-07,2018-12-13,2018,12
79,Rolf Zuckowski und seine Freunde,In der WeihnachtsbÃ¤ckerei,Musik fÃ¼r Dich,7,75,2018-12-07,2018-12-13,2018,12
80,Summer Cem & Bausa,Casanova,Banger Musik,28,4,2018-12-07,2018-12-13,2018,12
81,Jonas Blue feat. Jack & Jack,Rise,Virgin Records,28,8,2018-12-07,2018-12-13,2018,12
82,Kygo feat. Sandro Cavazza,Happy Now,B1 Recordings,6,54,2018-12-07,2018-12-13,2018,12
83,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,2,71,2018-12-07,2018-12-13,2018,12
84,Lost Frequencies feat. The NGHBRS,Like I Love You,Kontor Records,3,84,2018-12-07,2018-12-13,2018,12
85,Bayern 3 feat. Christina StÃ¼rmer & das MÃ¼nchner Rundfunkorchester,(Ich wÃ¼nsch dir) Sternstunden,Sternstunden,2,69,2018-12-07,2018-12-13,2018,12
86,Post Malone & Swae Lee,Sunflower,Universal,7,40,2018-12-07,2018-12-13,2018,12
87,Britney Spears,My Only Wish (This Year),Sony Music,6,48,2018-12-07,2018-12-13,2018,12
88,Little Mix feat. Nicki Minaj,Woman Like Me,Syco Music,7,53,2018-12-07,2018-12-13,2018,12
89,Queen,Bohemian Rhapsody,Island,22,7,2018-12-07,2018-12-13,2018,12
90,Queen,Thank God It's Christmas,Universal,11,18,2018-12-07,2018-12-13,2018,12
91,Bausa,Vagabund,Warner Music Germany,15,10,2018-12-07,2018-12-13,2018,12
92,Dua Lipa & Blackpink,Kiss And Make Up,Universal Domestic Urban,7,48,2018-12-07,2018-12-13,2018,12
93,Zara Larsson,Ruin My Life,Epic,4,83,2018-12-07,2018-12-13,2018,12
94,Bobby Helms,Jingle Bell Rock,K-Tel,3,81,2018-12-07,2018-12-13,2018,12
95,Luciano [DE],Traube Minze,Universal Domestic Urban,2,36,2018-12-07,2018-12-13,2018,12
96,Dennis Lloyd,Nevermind,Warner Music International,37,3,2018-12-07,2018-12-13,2018,12
97,Ellie Goulding x Diplo feat. Swae Lee,Close To Me,Polydor,1,97,2018-12-07,2018-12-13,2018,12
98,Moe Phoenix,Aicha,Universal Domestic Vertigo,7,63,2018-12-07,2018-12-13,2018,12
99,Calvin Harris & Dua Lipa,One Kiss,Columbia,35,1,2018-12-07,2018-12-13,2018,12
100,Eno,Mercedes,Alles Oder Nix Records,20,6,2018-12-07,2018-12-13,2018,12
